ano,Estado,Macrorregiao,Lei_de_drogas_11343_2006,Lei_de_drogas_6368_1976,Lei_desarmamento_10826_2003,Antes_desarm,desemprego_incompleto,jovens_15_29,Gini,homens_jovens,cresc_populacional,densidade_populacional,urbanizacao,uso_drogas,uso_alcool,armas_de_fogo_cook,PIB_per_capita,energia_per_capita,var_PIB,setor_publico_per_capita,populacao,gasto_edu_nominal,gasto_saúde_nominal,gasto_prevassist_nominal,gasto_seguranca,gasto_seg_nominal,receita_nominal,despesa_nominal,comp_eleitoral,industria_PIB,txhomicid,mortes_PAF,suicid_PAF,tx_suicidio,letalidade_policial,no_data_Tocantins,no_data_desemp,no_data_seg_pub_estad,no_data_letalidade_policial,ferimentos_PAF
1979,Acre,Norte,0,1,0,1,,"27,550569406552","0,4891288202","13,836730581268","3,15341409874729","1,90718400351204","42,6450468702632",0,"4,81074362902511","44,1176470588235","6160,78326556509","0,170073532267835","16,7801773035766","283810,268112042",291015,"0,000098904","0,0000548833","0,0000405753","37,9276240075599",,"0,00038277","0,00038298","0,760397749758782","6,74706741433184","11,6832345276324","6,52886635367693",50,"0,687249089860729",,0,1,1,1,
1980,Acre,Norte,0,1,0,1,,"27,5583049345579","0,50094735005","13,8252900672576","3,15230851810124","1,96730432731062","43,9489788100164","1,33249386220015","4,33060505215048","63,0769230769231","6974,70926649544","0,173274170605852","16,7801773035765","320428,2",300189,"0,00015695","0,0000963785","0,0000915071","32,1528797781511",,"0,00076313","0,00066407","0,7566341312991","22,460701494127","8,66121010430096","8,99433356985099",80,"1,66561732775018",,0,1,1,1,
1981,Acre,Norte,0,1,0,1,,"27,4020084536063","0,5127658799","13,7080649457769","3,79560876647711","2,0419755028213","45,0120665205575","0,320941771534391","3,5303594868783","26,7857142857143","7204,97308284191","0,198396574909414","7,22232837318309","379018,766805528",311583,"0,00028866","0,0001912265","0,0001424389","30,1021756597822",,"0,0016157","0,0013163","0,752889141016466","8,43768557537264","8,98636960296294","4,81412657301586",25,"1,28376708613756",,0,1,1,1,
1982,Acre,Norte,0,1,0,1,,"27,4096329622318","0,5503973154","13,6944508048097","3,72260360802739","2,11799015656437","46,1333175001899","0,618846346640593","4,02250125316385","36,2369337979094","7005,73008840459","0,225600435667828","0,854306683655426","448322,668200811",323182,"0,0005212","0,0003738636","0,0004777818","36,3928594832078",,"0,0036597","0,003206","0,749162686709989","9,02428409482868","12,6863501061322","8,97327202628859","28,5714285714286","2,16596221324207",,0,1,1,1,
1983,Acre,Norte,0,1,0,1,,"27,4135989942155","0,5713178641","13,6799228341142","3,61437208755437","2,19454220160038","47,3318883007211","0,597259177633838","3,58355506580303","18,1818181818182","6440,14309308315","0,263910912821064","-4,75062922445928","530298,846457445",334863,"0,0012812","0,0009720796","0,0010897462","34,6545825609346",,"0,0081374","0,007496","0,751764648808814","5,52141135796274","9,85477643095833","5,97259177633838",0,"0,597259177633838",,0,1,1,1,
1984,Acre,Norte,0,1,0,1,,"27,3964978255603","0,615058646","13,6568653462377","3,55160169979962","2,27248359973524","48,5910355026431",0,"3,74903390280197","32,3412698412698","6227,37415476872","0,264286703041908","0,130472070228516","627264,438094696",346756,"0,0048389","0,0035488713","0,0031512182","39,0761809170006",,"0,0671687","0,025056","0,754375647939092","5,61997501108378","10,3819400385285","6,3445189124341","28,5714285714286","2,01871056304721",,0,1,1,1,
1985,Acre,Norte,0,1,0,1,,"27,3867230425106","0,5432943139","13,6389751942568","3,40008536261809","2,34974998197773","49,9567757626402",0,"5,020276338322","30,8823529411765","6936,28432613946","0,289948848962197","15,1709169221818","741960,27",358546,"0,030092","0,0196995982","0,0161142","94,474161307415","0,0109554225","0,1262","0,14156","0,756995715487883","17,5861851557131","14,2241162919123","8,08822298951878","16,6666666666667","1,67342544610733",,0,1,0,1,
1986,Acre,Norte,0,1,0,1,,"27,398256403325","0,5036866477","13,6327633979861","3,17365135854255","2,42580902105209","51,4736238314102","0,54065013178347","4,59552612015949","40,1612903225806","7706,05122659999","0,32446847333919","14,6235369285683","958214,77",369925,"0,12734","0,0586305455","0,0535887273","109,679694634529","0,0324309091","0,41891","0,44973","0,759624882951257","18,399043590241","16,7601540852876","10,5426775697777",40,"1,35162532945867",,0,1,0,1,
1987,Acre,Norte,0,1,0,1,,"27,4125033781213","0,5710211806","13,626882236723","3,028722038251","2,50081309063899","53,1111341518385","0,26237835483524","4,46043203219907","61,734693877551","7160,40238344498","0,357403923605918","-4,26651923887127","977297,14",381129,"0,35044","0,1284476364","0,1723076364","134,83568615914","0,1348698182",1,1,"0,762263181934677","18,3507277475534","25,7130787738535","17,8417281287963","71,4285714285714","1,83664848384668",,0,1,0,1,
1988,Acre,Norte,0,1,0,1,,"27,4206750936497","0,6043504839","13,6186641438418","2,89245898370367","2,57472742009559","54,8733119361155","0,255002511774741","4,3350427001706","43,6740890688259","7157,28809928778","0,37102610460713","2,84770781781265","983772,73",392153,2,"0,8610207273","1,2653890909","94,8794020807544","0,7119690909",9,9,"0,764910644153375","20,5470372872274","19,3801908948803","13,0051281005118","30,7692307692308","3,31503265307163",,0,1,0,1,
1989,Acre,Norte,0,1,0,1,,"27,4200752349853","0,5416077665","13,608797927564","2,76703225526771","2,64759598918373","56,7631518670525","0,496272989846255","4,21832041369316","45,8513931888545","6986,46415420194","0,387857192484442","0,314277855685141","1215363,05",403004,43,"26,7065454545","31,976","82,2351337893608","9,7072727273",152,176,"0,767567301432737","22,5650199799472","23,5729670176971","15,1363261903108","41,1764705882353","4,21832041369316",,0,1,0,1,
1990,Acre,Norte,0,1,0,1,,"27,4264501384539","0,5443582064","13,602341019843","2,60319996823852","2,71818759008008","58,8118364409962","0,967363571506306","4,59497696465495","41,1658653846154","7009,98561046687","0,40983566911329","2,9486360325234","1387184,03",413495,1520,"877,2985454545",801,"101,590623392486",375,6087,6008,"0,77088133318343","17,625970729257","15,4778171441009","9,91547660793964","30,7692307692308","3,14393160739549",,0,1,0,1,
1991,Acre,Norte,0,1,0,1,"4,5","27,6435392254126","0,63","13,7000670074655","2,13932453838619","2,75769687084353","61,2112013751921","0,47355099315482","4,02518344181597","64,0919811320755","6710,2317795336","0,433363088120737","-2,22825273218671","1217222,59",422341,7115,"4183,3698181818",3999,"82,4894808049167",1657,27672,27879,"0,774209673524946","18,7470206485096","25,0982026372055","18,468488733038","68,75","3,78840794523856",,0,0,0,1,
1992,Acre,Norte,0,1,0,1,"9,2","28,8983989390066","0,5595874027","14,4772282913357","3,90513826505123","2,91280337760777","61,2959604140637","0,455753200526851","2,96239580342453","35,877466251298","6938,12238796447","0,433084036332645","7,43392921539334","1379454,27",438834,75405,"53490,512",4340,"103,723766314368",22774,317572,328030,"0,777552384235741","23,0270835988234","24,3827962281865","15,9513620184398","22,2222222222222","2,05088940237083",,0,0,0,1,
1993,Acre,Norte,0,1,0,1,"10,1","26,8833762051521","0,5532199072","13,3314149018195","3,73694836771992","3,07249502999886","61,4803542692994",0,"4,83269007299559","42,0825771324864","6912,32182201202","0,433826194498202","3,35118521330948","1428915,75",455233,1549705,"1610317,09090909",168848,"111,331856199307",514102,8232611,7709029,"0,780909527361008","21,8450127545629","25,4814567485222","16,4750797943031","31,5789473684211","4,17368688122346",,0,0,0,1,
1994,Acre,Norte,0,1,0,1,"9,95","26,4785011777127","0,5677723345","13,1305957254647","3,6122161618336","3,23796144015649","61,7395377932772",0,"3,60416132226078","48,2954545454545","7775,18937747654","0,44669127390142","16,54616541621","1735575,85",471677,41137000,47475000,4614000,"145,78354736048",15177000,186411000,230399000,"0,784281165213823","19,9477741318184","18,6568350799382","13,1445883517746",50,"2,96813285362653",,0,0,0,1,
1995,Acre,Norte,0,1,0,1,"9,8","26,0884796931852","0,5823247618","12,9369898711771","3,484375960668","3,4091271005322","62,076405896474","0,409742026420166","6,96561444914282","38,7810140237325","8738,24859868227","0,495910774576327","16,3022737225342","1601680,27",488112,82629240,66661780,6038760,"124,628773076341",22289330,385984744,355143000,"0,769696958696647","15,5154387416054","21,1017143606385","14,5458419379159","22,2222222222222","1,84383911889075",,0,0,0,1,
1996,Acre,Norte,0,1,0,1,"8,4","28,5196452459991","0,632967802","14,2654709408909","3,3727914904776","3,44415171673463","62,4824852598722",0,"0,990932963385027","39,3269230769231","8419,84244165882",0,"-0,393928225442675","1444343,64",504575,97714882,"78491507,85",7382980,"107,909314534929",23093706,413458166,386325158,"0,756360629078551","15,3236553541275","20,6114056384086","15,0621810434524",20,"1,98186592677005",,0,0,0,1,
1997,Acre,Norte,0,1,0,1,"8,9","28,5867260288431","0,5743885751","14,2891411354935","3,27404251102412","3,47800269557251","63,0238356869612","0,191903587637571","2,49474663928842","46,7307692307692","8063,96530383136","0,499665128239572","-1,09098817872528","1647588,1",521095,112007687,"91819940,66",10037609,"13,7721859051487",3254730,462426872,413418587,"0,753646119184298","15,4082361833106","19,1903587637571","14,776576248093","38,4615384615385","2,49474663928842",,0,0,0,1,
1998,Acre,Norte,0,1,0,1,"8,5","28,4884326415235","0,5704532034","14,2302685412482","3,19039714447462","3,51106987337243","63,6214056608274",0,"1,48776314810682","38,8636363636364","8113,62047162092","0,583947035631927","3,82580866863458","1769681,72",537720,169280056,"98762859,83",9025067,"12,3142867789874",3098986,574941085,516998041,"0,751196877302441","15,4509346629822","20,4567432864688","15,0636018745816",25,"2,97552629621364",,0,0,0,1,
1999,Acre,Norte,0,1,0,1,"12,2","28,3867198277494","0,6213160013","14,1708187491998","3,1282079892881","3,62834255564301","64,2633708153678",0,"2,70493976099152","13,7254901960784","8024,37872041923","0,585541916648183","1,99390032584161","1728306,52",554541,129763185,97353032,5289946,"184,743534124455",50275974,576501764,476730962,"0,774072630635718","15,1972559955432","9,19679518737118","9,37712450477061",0,"1,26230522179604",,0,0,0,1,
2000,Acre,Norte,0,1,0,1,"11,81","28,572206917453","0,64","14,2535831888934","5,91209667094048","3,85076503767656","63,2056132369417",0,"3,06473747118295","27,6554856743536","8280,22597330954","0,599340059864539","9,28897105900495","1601957,94",587326,183367068,"152525216,5",2680059,"245,704914092621",75807741,757055208,638784856,"0,795997968634027","15,2487664480448","18,0478984414107","8,51315964217487","18,5185185185185","4,59710620677443",,0,0,0,1,
2001,Acre,Norte,0,1,0,1,"8,6","28,5647261727959","0,6233007024","14,2486622932729","3,0649077343758","3,93882787090492","63,3251359983724",0,"2,80839942708652","36,1071530350527","8529,14044805535","0,603017872984354","6,16317431020614","1583890,55",605327,201737425,"161937113,32",10719714,"250,450774428428",85087987,876362942,734550453,"0,790421411765711","17,8329857586377","19,989195922204","10,40759787685","27,5862068965517","4,790799022677",,0,0,0,1,
2002,Acre,Norte,0,1,0,1,"6,6","28,3400985025748","0,6206820215","14,1348468495053","3,00829138630856","4,02692089067647","63,479755930102",0,"4,16976057555526","35,4906682721252","9052,73784875637","0,601568150727222","9,33189151330864","1961264,32",623537,228237126,"184389696,53",9113646,"297,849722756367",113043467,1181902608,863139201,"0,785402908709362","11,9490071867199","24,2166864195709","12,3489063199137","27,2727272727273","3,52825894854676",,0,0,0,1,
2003,Acre,Norte,0,1,0,1,"7,4","28,1723425103321","0,5781737914","14,0497966292327","2,94994523179859","4,11488316943548","63,6708179418969",0,"2,64825970392457","32,8492935635793","8760,25616460336","0,588692554184172","-0,37622789592463","1968860,59",641931,250966584,180933454,5524120,"268,759556635301",120464258,1254015081,996028305,"0,802534316113556","8,73794981043766","22,8996574398183","10,2814788505307","26,9230769230769","4,05027954717875",,0,0,0,1,
2004,Acre,Norte,0,1,1,0,"10,2","28,0064867614949","0,5935716389","13,9651616693569","2,88052765795701","4,20216403475143","63,9055455462378","0,151418335549088","4,23971339537447","40,7219973009447","8854,18111449952","0,629590776806345","3,98358311934959","2011075,99",660422,290296950,"207746669,44",19850276,"253,995913134914",124853276,1422050839,1117364603,"0,818875965092853","11,0944409367702","17,2616902525961","9,0851001329453","38,4615384615385","3,9368767242763",,0,0,0,1,
2005,Acre,Norte,0,1,1,0,"11,3","29,709881298339","0,5834207253","14,8130364147061","2,80229913600698","4,28826685182463","64,1899473862256","0,147290806549728","6,62808629473774","33,0551989730424","9111,51681545493","0,673676481635046","5,79011939469476","2137184,35",678929,363126818,"240578698,53",16104383,"256,563037417122",138555592,1799639508,1301175116,"0,8143203534804","9,6708328530879","18,2640600121662","6,48079548818801","36,8421052631579","2,79852532444482",,0,0,0,1,
2006,Acre,Norte,0,1,1,0,"8,6","29,6565668153204","0,5923402321","14,7818231354948","2,71618976358352","4,3727031661338","64,5296663215732","0,716979508725641","5,59244016806","19,8227848101266","9005,59244016806","0,723814904570027","1,52208032462597","2332496,65",697370,400266653,"312933978,79",124527422,"263,232691544341",152127568,2012044640,1532776466,"0,810042631527953","9,37561379121465","22,6565524757302","8,31696230121743",8,"3,5848975436282",,0,0,0,1,
2007,Acre,Norte,1,0,1,0,"5,8","29,4497947683755","0,6093219441","14,7534774776286","2,60449976339676","4,45418938369673","64,9417986312301",0,"6,42877407471074","26,031746031746","9654,67979813649","0,756524157516145","9,99982484717916","2494725,86",715533,483943963,"317968946,04",93411687,"302,348613741333",185812628,2311199586,1780398624,"0,818714748337594","10,9647335747648","19,1465662659863","8,10584557246137","14,2857142857143","4,891458535106",,0,0,0,1,"0,698779790729428"
2008,Acre,Norte,1,0,1,0,"7,7","27,5421071858932","0,5598217732","13,8424817749085","2,52552991965429","4,53393850781778","66,2756619187396","0,272626648709658","4,63465302806419","24,1285030758715","10166,9497440036","0,794165517090965","7,96545633462176","2625676,61",733604,599948136,"430746331,83",123950428,"342,961508172432",228366120,2791461276,2079273854,"0,826793757390308","9,14288125719396","18,1296721391923","6,54303956903179","18,1818181818182","4,49833970370936",,0,0,0,1,"8,58773943435423"
2009,Acre,Norte,1,0,1,0,"7,6","27,1593376583585","0,6131852912","13,6568665325642","2,32632319343951","4,60638513572099","67,7685960427737","0,532857314132708","4,39607284159484","27,9991566519081","10699,5177641307","0,827615330304928","7,68640942600505","2722456,61",750670,629899242,"538738912,11",144799051,"389,531592785658",278382735,3091974482,2412211876,"0,799505591731175","13,152855266567","20,3817922655761","9,8578603114551","16,1290322580645","4,12964418452849",,0,0,0,1,"11,8560752394528"
2010,Acre,Norte,1,0,1,0,"7,54","28,0692948298151","0,63","13,9861520141277","1,91175882877963","4,66126510939598","69,5770442902875","0,653576829917087","4,83646854138645","23,9689578713969","10904,7411770396","0,880043031498482","3,86648981978774","2761745,04",765021,692733548,"585725471,79",225774102,"365,199147474383",279385017,3367652164,2729682474,"0,773657660738714","13,0852962880031","21,5680353872639","9,67293708277289","9,75609756097561","5,35933000532012",,0,0,0,1,"13,5943980622754"
2011,Acre,Norte,1,0,1,0,"5,4","28,0699365206208","0,5466604683","13,8146053094906","1,74400441295075","4,74255103612971","69,2401256799224","1,02779808392742","3,85424281472783","20,1219512195122","10614,7645764251","0,935765060774986","-0,961550909599163","2773431,41",778363,694481084,"644471058,84",240268843,"338,274719230843",280774332,3771196467,3046923229,"0,795911817173764","10,5332363043957","21,0698607205122","7,58001086896474","9,75609756097561","5,26746518012804",,0,0,0,1,"12,7190012886018"
2012,Acre,Norte,1,0,1,0,"8,525","28,0546078534157","0,566","13,6495868479878","1,71102686021818","4,82369050039795","68,927179429256","0,505254010137922","3,78940507603441","27,4094364937388","10952,1865498856","1,03827640173252","4,94421542118628","2925602,49",791681,793533342,"747372557,19",273121802,"389,060121100333",346200464,4181084865,3593266006,"0,816817498197853","10,2520588450354","26,2732085271719","11,4945287306377","13,953488372093","5,43148060898266","0,883788168601532",0,0,0,0,"11,4945287306377"
2013,Acre,Norte,1,0,1,0,"9,075","28,3677805727025","0,554","13,5098416656309","1,53559325031167","4,89775580303008","68,7342020035222","1,11962858187844","3,8564984486924","22,5718725718726","11355,8266715433","1,05010039336284","5,27766238193776","3141873,24",803838,915297867,"832710201,17",299724408,"395,424246144104",379432632,4683980124,3983856286,"0,760095387766599","9,64851633583455","29,1103431288394","12,1915112248986","4,54545454545455","5,47373973362792","0,248442884223132",0,0,0,0,"12,3159144006628"
2014,Acre,Norte,1,0,1,0,"7,775","28,4335508616525","0,529","13,382277895962","1,45402431833279","4,96897036345869","68,5968723712668","0,613101237728779","3,92384792146418","28,8661154116819","12174,0042622798","1,08710206664165","8,76369992260286","3214455,89",815526,946862008,968725741,370671259,"434,224288838612",449476166,5374680310,4470397050,"0,704347929050134","10,4134659828648","28,4478974306153","14,9596702005822","8,16326530612245","6,00839212974203","0,244417205504764",0,0,0,0,"12,2620247545756"
2015,Acre,Norte,1,0,1,0,"8,575","28,5361755558701","0,55","13,2672546354047","1,36733838038272","5,03691392304013","68,5183616537373","1,20966229857611","4,35478427487398","30,5742644452322","11301,1611548404","1,1778929376286","-5,90042502092772","3112220,18",826677,992303021,887538745,409735153,"374,519744928641",428460643,5102591982,4570803605,"0,762970853830343","9,16692448736461","26,2496718791015","14,5159475829133","7,69230769230769","4,71768296444682","1,20240721925294",0,0,0,0,"12,2175892156187"
2016,Acre,Norte,1,0,1,0,"10,95","28,7276962407957","0,564","13,1797448278327","1,16333223254064","5,09550903482945","68,5779568945611","1,07617655991792","4,78300693296855","35,5937622983078","10433,497071604","1,21278521668217","-6,60363867567362","3095235,62",836294,1069450218,893410699,451489263,"345,030340878232",434212716,5694332673,4829741175,"0,818761127763629","7,82006885358968","43,4057879166896","28,3393160778387","8,92857142857143","6,69620970615597","2,96160457366518",0,0,0,0,"15,4251973588236"
2017,Acre,Norte,1,0,1,0,"14,225","28,9740863189405","0,547","13,1164844807833","0,980755571605196","5,14548352359019","68,7617031058399","0,94731058524848","5,21020821886664","43,4593023255814","10342,1129288949","1,27209246698623","0,096292796113806","3175912,02",844496,1201800894,956570438,542680238,"389,53622643973",512090818,5782904249,5421346220,"0,814331026207908","7,16808110216395","61,1015327485269","46,5366325003316","12,5","7,57848468198784","4,32012348547563",0,0,0,0,"24,6300752164605"
2018,Acre,Norte,1,0,1,0,"13,725","29,2448420676826","0,559","13,0730649183157","0,829844072677677","5,18818301362131","69,0491326718621","0,704635562487082","5,04988819782409","42,2568480377937","10543,6568706665","1,14953235686503","2,79478531460213","3195763,97",851504,1348201786,"1054523875,32",595228224,"426,426983075176",585955229,6366829458,5913768238,"0,810024101665206","7,12924920856238","48,0326575095361","37,1108062909863","8,47457627118644","6,9289163644563","2,07071491432417",0,0,0,0,"19,0251601871512"
2019,Acre,Norte,1,0,1,0,"14,725","29,4625716413787","0,56","13,0396786210817","0,753372855559098","5,22726236924822","69,3903906717216","1,0490500851479","3,84651697887563","41,0982905982906","10236,425583301","1,25913763420556","-2,18247652085116","3187989,37",857919,1417216457,"995385374,27",715488928,"467,23825644554",671018638,6950993088,5877614028,"0,786727156809966","6,38307672582084","37,8823641858963","27,1587410932734","13,8888888888889","8,39240068118319","2,60790194288695",0,0,0,0,"19,2325848943781"
2020,Acre,Norte,1,0,1,0,"15,25","29,7006797837568","0,515","13,0173007900214","0,668827709842068","5,26063809472702","69,7918997081578","0,578933534956586","4,51568157266137","41,6666666666667","10067,4156522786","1,26878031440722","-0,993278998098846","3182663,16",863657,1357746544,"1270242688,88",728854325,"330,894531122591",493753295,7216228795,6219740210,"0,763993935085459","7,23062708558708","35,1991589253604","27,0940894359682","8,33333333333333","8,33664290337484","3,01854729616421",0,0,0,0,"17,1364326347149"
2021,Acre,Norte,1,0,1,0,"15,3","30,0701200226464","0,539","13,0112341688194","0,542923869082279","5,28919935460933","70,2836338521233","0,575807339470672","4,49129724787124","33,7804878048781","11490,240065596","1,26060821377654","14,7526209361602","3096464,95",868346,1621822995,"1390193354,78",781643604,"352,241323044113",572331098,8600597957,7082664860,"0,770323113184958","6,41817532721611","23,6081009182975","14,3951834867668",10,"8,06130275258941","1,21295524415686",0,0,0,0,"15,431636697814"
2022,Acre,Norte,1,0,1,0,"11,575","30,4614074625812","0,523","13,0125400256256","0,485981394513257","5,31490387939145","70,8189409167903","0,45841804516793","4,46957594038732","30,8564166407304","11666,4630526516","1,31042706225088","2,02711018707684","3321847,88",872566,2098520050,"1586209591,23",916764065,"546,095869606965",974366892,10292080159,8401779625,"0,776372479232726","5,67582267910272","27,2758736874918","16,5030496260455","2,46913580246914","9,28296541465058","2,06713848195878",0,0,0,0,"13,7525413550379"
2023,Acre,Norte,1,0,1,0,"7,95","30,8656897644528","0,51","13,0171790935005","0,460251717348603","5,33936256350217","71,3766012353914","0,342238375873563","2,96606592423755","34,8713119899561","12263,0364301343","1,42592740895889","5,59736237370649","3767934,77",876582,2348028381,"1842898088,73",1036607354,"559,551500121351",1049042082,11030524040,9397958467,"0,783640501137813","7,28839969870386","24,7552425215211","16,6556009591801","6,77966101694915","13,4613761176935","1,61070712190261",0,0,0,0,"11,0657074865786"
2024,Acre,Norte,1,0,1,0,"7,7","31,2748221395662","0,502","13,021605164009","0,461907727970679","5,36698630985204","71,937466988877","0,227109879166189","2,15754385207879","31,0962197554862","13011,6397106571","1,49712410760012","6,59465585452213","3842527,14648441",880631,2712421806,,1123445589,"583,963156872461",1147902087,12847376920,10829991126,"0,790609161920686",,"19,7585594874584","11,9232686562249","2,65486725663717","12,8317081728897",,0,0,0,1,"5,67774697915472"
1979,Alagoas,Nordeste,0,1,0,1,,"26,3980717626153","0,5377562042","12,7024713212145","2,36674946819542","69,5550074207311","48,7590518800642","0,310946076801896","3,990474652291","29,7594474436329","5579,18870311937","0,582261039628467","6,56028070340464","913036,885423433",1929595,"0,00021669","0,0001234898","0,0001325807","34,9137227847669",,"0,0011659","0,0011793","0,785453302868643","22,0320109514476","13,9407491099517","7,5663545355128","10,6382978723404","2,43574426828152",,0,1,1,1,
1980,Alagoas,Nordeste,0,1,0,1,,"26,5392166491668","0,5382463148","12,7788876187313","2,36645429525981","71,2009948814073","49,4700439132508","0,15187889379514","2,78444638624423","39,21926910299","6017,17244025844","0,633222596744324","10,4025406504041","993341,74",1975258,"0,00031623","0,0002997084","0,0002077313","33,1407681720428",,"0,002311","0,0022112","0,779414934175006","22,0204691981839","14,1753634208797","8,55584435045954","25,5813953488372","2,17693081106367",,0,1,1,1,
1981,Alagoas,Nordeste,0,1,0,1,,"26,6361845980927","0,5387364254","12,8484137410865","2,69620474894925","73,1681936228539","50,0302423044412","0,0492971459417357","3,00712590244588","31,5263605442177","7332,56101359911","0,682353840124426","25,1461869612622","1175785,07369321",2028515,"0,0011196","0,0006223415","0,0003739938","43,0173373752175",,"0,0064165","0,0059271","0,77342298695079","26,0062082546197","19,3244812091604","10,6974806693566","14,5833333333333","2,36626300520331",,0,1,1,1,
1982,Alagoas,Nordeste,0,1,0,1,,"26,8178784576013","0,5175402695","12,9457490889362","2,67264476723119","75,1725258066845","50,6083946691477","0,0960278096536757","2,88083428961027","30,6025369978858","7158,59650083721","0,682871039453026","0,236743233267722","1391737,08689593",2082730,"0,00207","0,0013262924","0,0013189462","49,8388077539971",,"0,01287","0,014114","0,767477104319339","26,0181969511855","20,6459790755403","9,74682267984808","18,1818181818182","1,58445885928565",,0,1,1,1,
1983,Alagoas,Nordeste,0,1,0,1,,"26,9893099969869","0,5501385505","13,0369097057816","2,62127112011639","77,1931522681306","51,2188562437006","0,0935749563472829","2,52652382137664","39,5497311827957","6754,28926796323","0,735046254100923","-3,17463065416752","1647352,19248665",2137324,"0,0050872","0,00387734","0,0023220491","48,6201857231211",,"0,032317","0,033219","0,771945936372714","25,836858867963","26,1074128208919","13,6151561485297","31,25","2,24579895233479",,0,1,1,1,
1984,Alagoas,Nordeste,0,1,0,1,,"27,1373862699461","0,5456930594","13,1170334240498","2,60082233671639","79,2523310444525","51,8470127572974","0,0456014650838702","2,73608790503221","39,1037446286065","6629,75387576067","0,745028072261906","0,709071311095744","1949915,16116253",2192912,"0,013477","0,0123564764","0,0072835713","51,5113566962787",,"0,2473835","0,10541","0,776440789345552","25,8799018746938","24,7615955405415","14,8660776173417","22,2222222222222","1,64165274301933",,0,1,1,1,
1985,Alagoas,Nordeste,0,1,0,1,,"27,2821861015471","0,5560195724","13,195211786372","2,51300553784193","81,2968320555475","52,527832044137",0,"3,11385130025534","42,9969618055556","7268,59280611383","0,789493865712939","12,3910945336522","2308048,73",2248020,"0,1","0,0585771738","0,0495915524","49,4562657214426","0,0359577655","0,46245","0,48865","0,780961814751322","24,9610411713824","22,7755980818676","13,7009457211235","31,1111111111111","2,00176155016414",,0,1,0,1,
1986,Alagoas,Nordeste,0,1,0,1,,"27,4337575313803","0,5616614367","13,2754795856953","2,365859734344","83,3614379925485","53,2940890071755","0,130366481908391","2,91151809595408","41,3265306122449","7019,22166864751","0,81485699883322","-1,14611177934414","2513516,35",2301205,"0,34507","0,1048338182","0,1379945455","56,2460270863749","0,1034585455",1,1,"0,785509164985722","28,2433113836055","24,5088985987776","13,3842921425949","32,6530612244898","2,12931920450373",,0,1,0,1,
1987,Alagoas,Nordeste,0,1,0,1,,"27,5785062024871","0,5782084234","13,3525976685651","2,27563385269891","85,4033811955019","54,1192248576915","0,0849772176079593","3,14415705149449","42,226368159204","7502,16946836553","0,767549919866484","9,31256681558736","2656255,46",2353572,1,"0,4164436364","0,4293105455","67,3897077830809","0,4162545455",3,4,"0,790082993331808","23,091315257223","22,7738943189331","12,8740484676058","33,3333333333333","2,03945322259102",,0,1,0,1,
1988,Alagoas,Nordeste,0,1,0,1,,"27,7108273432745","0,5702171323","13,4235390188167","2,18918308001625","87,4216371728862","55,0036290814011","0,249470291414563","3,20153540648689","33,75","6025,0222860127","0,792352155589631","-17,9314586210396","2277714,95",2405096,5,"2,478","1,4961312727","48,5712816706972","2,2353505455",20,21,"0,79468345396517","28,0030252387781","29,9364349697476","15,1761093943859",20,"1,66313527609709",,0,1,0,1,
1989,Alagoas,Nordeste,0,1,0,1,,"27,8290031973132","0,6239985878","13,4867408417257","2,10868921656349","89,4173590731341","55,9465548372136","0,0407197293603908","3,13541916075009","32,7796990656474","5145,94765397351","0,860656271734156","-12,789373253585","2466870,3",2455812,60,"23,6974545455","19,0927272727","43,8061760610891","31,5109090909",305,279,"0,799310701959123","26,1180926893653","32,7793821351146","14,0483066293348","24,390243902439","1,66950890377602",,0,1,0,1,
1990,Alagoas,Nordeste,0,1,0,1,,"27,9439822072965","0,5743947783","13,5478534217858","1,99669192918677","91,3585906939847","56,9681302873878","0,279458186468076","3,31357563955004","37,556129545003","5903,18530433196","0,976075584656468","17,0057321554614","2980262,39",2504847,2084,"1342,5116363636",1281,"48,1197860478466",1076,13231,11317,"0,808479595654483","23,0996146775291","28,7043480100781","11,497708243258","37,1428571428571","1,39729093234038",,0,1,0,1,
1991,Alagoas,Nordeste,0,1,0,1,"6,59","28,1425172234145","0,63","13,6504244743341","1,99453299942072","91,4616351210571","58,0095874169751","0,117425699866957","3,32706149623044","31,2280701754386","5887,66822699327","1,07443967391666","1,72643078424646","2709054,53",2554807,7728,"7768,9010909091",6129,"45,312436492716",5506,61108,53803,"0,817753665736685","28,3075407715644","26,0293634705087","10,6465967879374","23,8095238095238","1,64395979813739",,0,0,0,1,
1992,Alagoas,Nordeste,0,1,0,1,9,"28,1217712961585","0,5831948702","13,6711316914978","1,26577076076588","93,084282968276","58,6114734162909","0,386526460635179","2,93760110082736","42,296303527268","5872,22633443429","1,12292739680227","1,00017577618081","2331584,63",2587145,80416,"73471,5050909091",60674,"50,3136937483659",65128,650415,536367,"0,827134118684147","30,6847949497578","22,8437138235391","11,8277096954365","36,5384615384615","2,00993759530293",,0,0,0,1,
